city_id,city,listing_id,listing_desc,url,product_code,review_id,user_alias,user_location,review_rating,review_timestamp
g312741,Buenos Aires,d11446055,"Buenos Aires’ neighborhoods each have a distinctive character from the historic barrios of San Telmo and La Boca, to the beautiful parks and plazas of Palermo and Recoleta, and the modern skyscrapers of Puerto... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446055-Small_Group_City_Tour_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dlFjXzExMTQzUDFfWTF1,597704859,BakerMaker,"Buenos Aires, Argentina",5.0,19/07/2018
g312741,Buenos Aires,d11446055,"Buenos Aires’ neighborhoods each have a distinctive character from the historic barrios of San Telmo and La Boca, to the beautiful parks and plazas of Palermo and Recoleta, and the modern skyscrapers of Puerto... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446055-Small_Group_City_Tour_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dlFjXzExMTQzUDFfWTF1,597613043,gconstanza,"Boston, Massachusetts",5.0,19/07/2018
g312741,Buenos Aires,d11446055,"Buenos Aires’ neighborhoods each have a distinctive character from the historic barrios of San Telmo and La Boca, to the beautiful parks and plazas of Palermo and Recoleta, and the modern skyscrapers of Puerto... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446055-Small_Group_City_Tour_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dlFjXzExMTQzUDFfWTF1,586551157,rhernandezcomad,"Mexico City, Mexico",5.0,10/06/2018
g312741,Buenos Aires,d11446055,"Buenos Aires’ neighborhoods each have a distinctive character from the historic barrios of San Telmo and La Boca, to the beautiful parks and plazas of Palermo and Recoleta, and the modern skyscrapers of Puerto... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446055-Small_Group_City_Tour_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dlFjXzExMTQzUDFfWTF1,585804597,Astencijo,"Basingstoke, United Kingdom",4.0,07/06/2018
g312741,Buenos Aires,d11446055,"Buenos Aires’ neighborhoods each have a distinctive character from the historic barrios of San Telmo and La Boca, to the beautiful parks and plazas of Palermo and Recoleta, and the modern skyscrapers of Puerto... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446055-Small_Group_City_Tour_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dlFjXzExMTQzUDFfWTF1,581962430,DOUGLAS M,NA,5.0,22/05/2018
g312741,Buenos Aires,d11451016,"Buenos Aires is famous as the birthplace of the tango, and attending a live show is an unforgettable experience for visitors to the city. This tour includes hotel pickup and drop-off, so you don’t have to worry... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451016-Piazzolla_Tango_Show_and_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dkw3XzUyMzlQSUFaT0xMQV82OW4=,589743249,Louis A,"London, United Kingdom",5.0,22/06/2018
g312741,Buenos Aires,d11451016,"Buenos Aires is famous as the birthplace of the tango, and attending a live show is an unforgettable experience for visitors to the city. This tour includes hotel pickup and drop-off, so you don’t have to worry... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451016-Piazzolla_Tango_Show_and_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dkw3XzUyMzlQSUFaT0xMQV82OW4=,586906052,jacktripper12,Geelong,5.0,12/06/2018
g312741,Buenos Aires,d11451016,"Buenos Aires is famous as the birthplace of the tango, and attending a live show is an unforgettable experience for visitors to the city. This tour includes hotel pickup and drop-off, so you don’t have to worry... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451016-Piazzolla_Tango_Show_and_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dkw3XzUyMzlQSUFaT0xMQV82OW4=,568908300,ikhawaja,"Houston, Texas",4.0,26/03/2018
g312741,Buenos Aires,d11451016,"Buenos Aires is famous as the birthplace of the tango, and attending a live show is an unforgettable experience for visitors to the city. This tour includes hotel pickup and drop-off, so you don’t have to worry... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451016-Piazzolla_Tango_Show_and_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dkw3XzUyMzlQSUFaT0xMQV82OW4=,567787259,Elsa D,"Charleston, South Carolina",4.0,20/03/2018
g312741,Buenos Aires,d11451016,"Buenos Aires is famous as the birthplace of the tango, and attending a live show is an unforgettable experience for visitors to the city. This tour includes hotel pickup and drop-off, so you don’t have to worry... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451016-Piazzolla_Tango_Show_and_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|dkw3XzUyMzlQSUFaT0xMQV82OW4=,564941759,jameshX9066PV,"Los Angeles, California",5.0,06/03/2018
g312741,Buenos Aires,d11452356,"There’s so much to see and do in Buenos Aires, and this city sightseeing tour helps first-time visitors get their bearings with visits to all the top sights. Drive through atmospheric neighborhoods including... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452356-Buenos_Aires_Sightseeing_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|WjhIXzU2NzRCQUNJVFlfcFlz,593766865,Kgabo K,NA,5.0,07/07/2018
g312741,Buenos Aires,d11452356,"There’s so much to see and do in Buenos Aires, and this city sightseeing tour helps first-time visitors get their bearings with visits to all the top sights. Drive through atmospheric neighborhoods including... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452356-Buenos_Aires_Sightseeing_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|WjhIXzU2NzRCQUNJVFlfcFlz,592932604,muzisbu,"Johannesburg, South Africa",4.0,04/07/2018
g312741,Buenos Aires,d11452356,"There’s so much to see and do in Buenos Aires, and this city sightseeing tour helps first-time visitors get their bearings with visits to all the top sights. Drive through atmospheric neighborhoods including... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452356-Buenos_Aires_Sightseeing_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|WjhIXzU2NzRCQUNJVFlfcFlz,598783160,proferisty,"Mendoza, Argentina",5.0,23/07/2018
g312741,Buenos Aires,d11452356,"There’s so much to see and do in Buenos Aires, and this city sightseeing tour helps first-time visitors get their bearings with visits to all the top sights. Drive through atmospheric neighborhoods including... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452356-Buenos_Aires_Sightseeing_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|WjhIXzU2NzRCQUNJVFlfcFlz,592609934,WhatToDoBuenosAires,NA,5.0,02/07/2018
g312741,Buenos Aires,d11452356,"There’s so much to see and do in Buenos Aires, and this city sightseeing tour helps first-time visitors get their bearings with visits to all the top sights. Drive through atmospheric neighborhoods including... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452356-Buenos_Aires_Sightseeing_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|WjhIXzU2NzRCQUNJVFlfcFlz,586041280,Maria C,"Santiago, Chile",5.0,08/06/2018
g312741,Buenos Aires,d11452421,"No visit to Buenos Aires is complete without seeing a tango show. Guarantee your ticket at the often sold-out La Ventana, one of the city’s most prestigious dance venues. Convenient hotel pickup and drop-off means... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452421-La_Ventana_Tango_Show_with_Optional_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|WVpLXzU2NzRWRU5UQV81bDM=,582713598,Daveincolne,"Colne, United Kingdom",5.0,25/05/2018
g312741,Buenos Aires,d11452421,"No visit to Buenos Aires is complete without seeing a tango show. Guarantee your ticket at the often sold-out La Ventana, one of the city’s most prestigious dance venues. Convenient hotel pickup and drop-off means... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452421-La_Ventana_Tango_Show_with_Optional_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|WVpLXzU2NzRWRU5UQV81bDM=,573116897,400royb,"Vancouver, British Columbia",5.0,13/04/2018
g312741,Buenos Aires,d11452421,"No visit to Buenos Aires is complete without seeing a tango show. Guarantee your ticket at the often sold-out La Ventana, one of the city’s most prestigious dance venues. Convenient hotel pickup and drop-off means... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452421-La_Ventana_Tango_Show_with_Optional_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|WVpLXzU2NzRWRU5UQV81bDM=,572322035,sandmail,San Francisco,1.0,09/04/2018
g312741,Buenos Aires,d11452421,"No visit to Buenos Aires is complete without seeing a tango show. Guarantee your ticket at the often sold-out La Ventana, one of the city’s most prestigious dance venues. Convenient hotel pickup and drop-off means... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452421-La_Ventana_Tango_Show_with_Optional_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|WVpLXzU2NzRWRU5UQV81bDM=,571135583,Gail H,NA,4.0,04/04/2018
g312741,Buenos Aires,d11452421,"No visit to Buenos Aires is complete without seeing a tango show. Guarantee your ticket at the often sold-out La Ventana, one of the city’s most prestigious dance venues. Convenient hotel pickup and drop-off means... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452421-La_Ventana_Tango_Show_with_Optional_Dinner_in_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|WVpLXzU2NzRWRU5UQV81bDM=,568548198,Quilterwannabe,"Minneapolis, Minnesota",4.0,24/03/2018
g312741,Buenos Aires,d11452414,"See the meandering canals, stilted houses, and lush islands of the Tigre Delta, a short drive north of Buenos Aires, on a guided tour. Choose from among a full-day or half-day itinerary with morning and afternoon... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452414-Tigre_Delta_Day_Trip_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|QUcwXzU2NzRUVERBWV90ZGs=,599999245,Enfys E,NA,4.0,26/07/2018
g312741,Buenos Aires,d11452414,"See the meandering canals, stilted houses, and lush islands of the Tigre Delta, a short drive north of Buenos Aires, on a guided tour. Choose from among a full-day or half-day itinerary with morning and afternoon... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452414-Tigre_Delta_Day_Trip_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|QUcwXzU2NzRUVERBWV90ZGs=,590001079,mai d,"Swansea, United Kingdom",4.0,23/06/2018
g312741,Buenos Aires,d11452414,"See the meandering canals, stilted houses, and lush islands of the Tigre Delta, a short drive north of Buenos Aires, on a guided tour. Choose from among a full-day or half-day itinerary with morning and afternoon... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452414-Tigre_Delta_Day_Trip_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|QUcwXzU2NzRUVERBWV90ZGs=,572238352,Laiq D,"Valley Cottage, New York",3.0,09/04/2018
g312741,Buenos Aires,d11452414,"See the meandering canals, stilted houses, and lush islands of the Tigre Delta, a short drive north of Buenos Aires, on a guided tour. Choose from among a full-day or half-day itinerary with morning and afternoon... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452414-Tigre_Delta_Day_Trip_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|QUcwXzU2NzRUVERBWV90ZGs=,570752028,Cindy R,"Pretoria, South Africa",1.0,03/04/2018
g312741,Buenos Aires,d11452414,"See the meandering canals, stilted houses, and lush islands of the Tigre Delta, a short drive north of Buenos Aires, on a guided tour. Choose from among a full-day or half-day itinerary with morning and afternoon... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452414-Tigre_Delta_Day_Trip_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|QUcwXzU2NzRUVERBWV90ZGs=,568543940,beachsideguy99,Melbourne,2.0,24/03/2018
g312741,Buenos Aires,d11446348,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this tour, spend an entire day at the estancia,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446348-Gaucho_Day_Tour_Ranch_in_San_Antonio_de_Areco_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|c3VUXzE0NjU5UDNfd1dn,600511537,APiloto,"Merritt Island, Florida",5.0,28/07/2018
g312741,Buenos Aires,d11446348,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this tour, spend an entire day at the estancia,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446348-Gaucho_Day_Tour_Ranch_in_San_Antonio_de_Areco_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|c3VUXzE0NjU5UDNfd1dn,597454389,scottshapiro23,"Oakland, California",5.0,18/07/2018
g312741,Buenos Aires,d11446348,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this tour, spend an entire day at the estancia,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446348-Gaucho_Day_Tour_Ranch_in_San_Antonio_de_Areco_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|c3VUXzE0NjU5UDNfd1dn,592291139,wiredsixette,"Riverside, California",5.0,01/07/2018
g312741,Buenos Aires,d11446348,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this tour, spend an entire day at the estancia,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446348-Gaucho_Day_Tour_Ranch_in_San_Antonio_de_Areco_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|c3VUXzE0NjU5UDNfd1dn,590928165,thetjm,"Chandler, Arizona",5.0,26/06/2018
g312741,Buenos Aires,d11446348,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this tour, spend an entire day at the estancia,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446348-Gaucho_Day_Tour_Ranch_in_San_Antonio_de_Areco_from_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|c3VUXzE0NjU5UDNfd1dn,586537020,Erin R,"Denver, Colorado",5.0,10/06/2018
g312741,Buenos Aires,d12463681,"Get a taste of Argentina's local cuisine with this 3.5-hour interactive dining experience in Buenos Aires. Begin with a Malbec-based cocktail, then learn how to make wine-based cocktails under the guidance of a... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d12463681-The_Argentine_Experience_Empanada_Making_Steak_Wine_Alfajores_and_Mate-Buenos_Aires_Capital_Federal_District.html,TAP|RVZqXzU2NTNFWFBFUklFTkNFX21Keg==,597984290,L G,"Austin, Texas",5.0,20/07/2018
g312741,Buenos Aires,d12463681,"Get a taste of Argentina's local cuisine with this 3.5-hour interactive dining experience in Buenos Aires. Begin with a Malbec-based cocktail, then learn how to make wine-based cocktails under the guidance of a... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d12463681-The_Argentine_Experience_Empanada_Making_Steak_Wine_Alfajores_and_Mate-Buenos_Aires_Capital_Federal_District.html,TAP|RVZqXzU2NTNFWFBFUklFTkNFX21Keg==,562179763,Pebla,Netherlands,5.0,22/02/2018
g312741,Buenos Aires,d12463681,"Get a taste of Argentina's local cuisine with this 3.5-hour interactive dining experience in Buenos Aires. Begin with a Malbec-based cocktail, then learn how to make wine-based cocktails under the guidance of a... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d12463681-The_Argentine_Experience_Empanada_Making_Steak_Wine_Alfajores_and_Mate-Buenos_Aires_Capital_Federal_District.html,TAP|RVZqXzU2NTNFWFBFUklFTkNFX21Keg==,555573586,PedroNascimento31,"Angra Dos Reis, RJ",5.0,22/01/2018
g312741,Buenos Aires,d11477211,Explore Buenos Aires while traveling like a local on this half-day bike tour of the Argentine capital. Pedal around the city on this tour that provides all the necessary equipment. Let your guide lead the way so you... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11477211-Bike_Tour_Half_Day_City_Highlights_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|OXNuXzMwMzAyUDFfSXp0,592933249,muzisbu,"Johannesburg, South Africa",5.0,04/07/2018
g312741,Buenos Aires,d11477211,Explore Buenos Aires while traveling like a local on this half-day bike tour of the Argentine capital. Pedal around the city on this tour that provides all the necessary equipment. Let your guide lead the way so you... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11477211-Bike_Tour_Half_Day_City_Highlights_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|OXNuXzMwMzAyUDFfSXp0,579235119,jgecko7,"Pittsburgh, Pennsylvania",5.0,10/05/2018
g312741,Buenos Aires,d11477211,Explore Buenos Aires while traveling like a local on this half-day bike tour of the Argentine capital. Pedal around the city on this tour that provides all the necessary equipment. Let your guide lead the way so you... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11477211-Bike_Tour_Half_Day_City_Highlights_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|OXNuXzMwMzAyUDFfSXp0,572549973,Heather C,"Kelowna, Canada",5.0,10/04/2018
g312741,Buenos Aires,d11477211,Explore Buenos Aires while traveling like a local on this half-day bike tour of the Argentine capital. Pedal around the city on this tour that provides all the necessary equipment. Let your guide lead the way so you... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11477211-Bike_Tour_Half_Day_City_Highlights_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|OXNuXzMwMzAyUDFfSXp0,561103642,Aik Lam K,NA,5.0,17/02/2018
g312741,Buenos Aires,d11477211,Explore Buenos Aires while traveling like a local on this half-day bike tour of the Argentine capital. Pedal around the city on this tour that provides all the necessary equipment. Let your guide lead the way so you... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11477211-Bike_Tour_Half_Day_City_Highlights_of_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,TAP|OXNuXzMwMzAyUDFfSXp0,556359456,Jess R,NA,3.0,25/01/2018
g312741,Buenos Aires,d11451025,Enjoy a Super Saver full-day tour of all the highlights of vibrant Buenos Aires. Begin the morning with a restful boat ride in the Tigre Delta that lets you see a different view of Argentina. Then transfer to a... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451025-Buenos_Aires_Super_Saver_City_Sightseeing_Tour_Tango_Show_with_Dinner_and_Tigre_Delta_River_Cruise-Buenos_Aires_Capital_Federal_District.html,TAP|NFFIXzUyMzlTVVBFUjFfMWFm,593623950,Kim J,"Gilbert, Arizona",4.0,06/07/2018
g312741,Buenos Aires,d11451025,Enjoy a Super Saver full-day tour of all the highlights of vibrant Buenos Aires. Begin the morning with a restful boat ride in the Tigre Delta that lets you see a different view of Argentina. Then transfer to a... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451025-Buenos_Aires_Super_Saver_City_Sightseeing_Tour_Tango_Show_with_Dinner_and_Tigre_Delta_River_Cruise-Buenos_Aires_Capital_Federal_District.html,TAP|NFFIXzUyMzlTVVBFUjFfMWFm,575734334,frankyee,"Danville, CA",5.0,25/04/2018
g312741,Buenos Aires,d11451025,Enjoy a Super Saver full-day tour of all the highlights of vibrant Buenos Aires. Begin the morning with a restful boat ride in the Tigre Delta that lets you see a different view of Argentina. Then transfer to a... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451025-Buenos_Aires_Super_Saver_City_Sightseeing_Tour_Tango_Show_with_Dinner_and_Tigre_Delta_River_Cruise-Buenos_Aires_Capital_Federal_District.html,TAP|NFFIXzUyMzlTVVBFUjFfMWFm,571950690,jrasgad0,"Pembroke Pines, Florida",5.0,08/04/2018
g312741,Buenos Aires,d11451025,Enjoy a Super Saver full-day tour of all the highlights of vibrant Buenos Aires. Begin the morning with a restful boat ride in the Tigre Delta that lets you see a different view of Argentina. Then transfer to a... ,https://www.tripadvisor.com/AttractionProductDetail-g312741-d11451025-Buenos_Aires_Super_Saver_City_Sightseeing_Tour_Tango_Show_with_Dinner_and_Tigre_Delta_River_Cruise-Buenos_Aires_Capital_Federal_District.html,TAP|NFFIXzUyMzlTVVBFUjFfMWFm,544601606,JuanGarciaCruz,"Seville, Spain",5.0,02/12/2017
g312741,Buenos Aires,d11471252,"Combine cycling and sightseeing on this full-day bike tour and enjoy an action-packed itinerary that ticks off the best bits of Buenos Aires. Weave your way around the cobblestone lanes of San Telmo, pass the... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11471252-Ultimate_Bike_Tour_All_Day_All_Inclusive_All_City-Buenos_Aires_Capital_Federal_District.html,TAP|VVVRXzI2NDY2UDFfNkp5,565664862,craterlake,"Charlotte, NC",5.0,10/03/2018
g312741,Buenos Aires,d11471252,"Combine cycling and sightseeing on this full-day bike tour and enjoy an action-packed itinerary that ticks off the best bits of Buenos Aires. Weave your way around the cobblestone lanes of San Telmo, pass the... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11471252-Ultimate_Bike_Tour_All_Day_All_Inclusive_All_City-Buenos_Aires_Capital_Federal_District.html,TAP|VVVRXzI2NDY2UDFfNkp5,563578132,kpily,"Toronto, Canada",5.0,01/03/2018
g312741,Buenos Aires,d11452384,"Experience a traditional 'fiesta gaucho' (gaucho party) on this full-day excursion to the Argentine countryside. Visit the Argentinian cowboys, or gauchos, who live on the open plains at Estancia Don Silvano, a... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452384-Gaucho_Day_Trip_from_Buenos_Aires_Don_Silvano_Ranch-Buenos_Aires_Capital_Federal_District.html,TAP|N3laXzU2NzRGSUVTVEFfaEFx,588696887,Bradley Q,NA,5.0,18/06/2018
g312741,Buenos Aires,d11452384,"Experience a traditional 'fiesta gaucho' (gaucho party) on this full-day excursion to the Argentine countryside. Visit the Argentinian cowboys, or gauchos, who live on the open plains at Estancia Don Silvano, a... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452384-Gaucho_Day_Trip_from_Buenos_Aires_Don_Silvano_Ranch-Buenos_Aires_Capital_Federal_District.html,TAP|N3laXzU2NzRGSUVTVEFfaEFx,572328450,Peter L,NA,5.0,09/04/2018
g312741,Buenos Aires,d11452384,"Experience a traditional 'fiesta gaucho' (gaucho party) on this full-day excursion to the Argentine countryside. Visit the Argentinian cowboys, or gauchos, who live on the open plains at Estancia Don Silvano, a... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452384-Gaucho_Day_Trip_from_Buenos_Aires_Don_Silvano_Ranch-Buenos_Aires_Capital_Federal_District.html,TAP|N3laXzU2NzRGSUVTVEFfaEFx,562405532,Martin C,NA,5.0,23/02/2018
g312741,Buenos Aires,d11452384,"Experience a traditional 'fiesta gaucho' (gaucho party) on this full-day excursion to the Argentine countryside. Visit the Argentinian cowboys, or gauchos, who live on the open plains at Estancia Don Silvano, a... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452384-Gaucho_Day_Trip_from_Buenos_Aires_Don_Silvano_Ranch-Buenos_Aires_Capital_Federal_District.html,TAP|N3laXzU2NzRGSUVTVEFfaEFx,592234443,Pablo R,NA,3.0,01/07/2018
g312741,Buenos Aires,d11452403,"Bike through Buenos Aires' Palermo, Puerto Madero and Recoleta neighborhoods on this 3.5-hour guided bike tour in the morning or afternoon. Visit major highlights of this Argentine capital city, including Barrio... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11452403-Buenos_Aires_Bike_Tour_Recoleta_and_Palermo_Districts-Buenos_Aires_Capital_Federal_District.html,TAP|dHk3XzU2NzRSUEJJS0VfTmpF,558438848,Mauricio G,NA,5.0,04/02/2018
g312741,Buenos Aires,d11446059,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this small-group tour, spend a whole day at the... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446059-Small_Group_Gaucho_Day_at_a_Farm_in_San_Antonio_de_Areco-Buenos_Aires_Capital_Federal_District.html,TAP|Y3dmXzExMTQzUDNfajJM,591762413,Mon_a_tron,"Yulara, Australia",5.0,29/06/2018
g312741,Buenos Aires,d11446059,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this small-group tour, spend a whole day at the... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446059-Small_Group_Gaucho_Day_at_a_Farm_in_San_Antonio_de_Areco-Buenos_Aires_Capital_Federal_District.html,TAP|Y3dmXzExMTQzUDNfajJM,579739387,Stephen R,NA,5.0,12/05/2018
g312741,Buenos Aires,d11446059,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this small-group tour, spend a whole day at the... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446059-Small_Group_Gaucho_Day_at_a_Farm_in_San_Antonio_de_Areco-Buenos_Aires_Capital_Federal_District.html,TAP|Y3dmXzExMTQzUDNfajJM,578872542,WolmetBruce,"Ontario, Canada",5.0,08/05/2018
g312741,Buenos Aires,d11446059,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this small-group tour, spend a whole day at the... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446059-Small_Group_Gaucho_Day_at_a_Farm_in_San_Antonio_de_Areco-Buenos_Aires_Capital_Federal_District.html,TAP|Y3dmXzExMTQzUDNfajJM,576119605,j0hnelizabeth,"Sydney, Australia",5.0,27/04/2018
g312741,Buenos Aires,d11446059,"El Ombu de Areco Estancia is a traditional ranch located in San Antonio de Areco, at the heart of gaucho (cowboy) country and a 1.5-hour drive from Buenos Aires. On this small-group tour, spend a whole day at the... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446059-Small_Group_Gaucho_Day_at_a_Farm_in_San_Antonio_de_Areco-Buenos_Aires_Capital_Federal_District.html,TAP|Y3dmXzExMTQzUDNfajJM,575959714,Paula E,Australia,5.0,26/04/2018
g312741,Buenos Aires,d11446058,"The historic town of San Isidro and the picturesque wetlands of the Tigre Delta lie just north of Buenos Aires. On this tour, take the scenic route as you cruise along the Rio de la Plata and around the Tigre Delta,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446058-Small_Group_San_Isidro_and_Tigre_Delta_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|bDhIXzExMTQzUDJfckFq,581965807,DOUGLAS M,NA,4.0,22/05/2018
g312741,Buenos Aires,d11446058,"The historic town of San Isidro and the picturesque wetlands of the Tigre Delta lie just north of Buenos Aires. On this tour, take the scenic route as you cruise along the Rio de la Plata and around the Tigre Delta,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446058-Small_Group_San_Isidro_and_Tigre_Delta_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|bDhIXzExMTQzUDJfckFq,578641089,Val I,NA,5.0,07/05/2018
g312741,Buenos Aires,d11446058,"The historic town of San Isidro and the picturesque wetlands of the Tigre Delta lie just north of Buenos Aires. On this tour, take the scenic route as you cruise along the Rio de la Plata and around the Tigre Delta,... ",https://www.tripadvisor.com/AttractionProductDetail-g312741-d11446058-Small_Group_San_Isidro_and_Tigre_Delta_Tour-Buenos_Aires_Capital_Federal_District.html,TAP|bDhIXzExMTQzUDJfckFq,578518997,gabylustig10,"South Miami, Florida",5.0,07/05/2018
